ticker,name,weight,ret_pct,pts,group
NWS,NWS,0.0002234583973689667,-10.816261911959046,-0.16576816562162738,other
NWSA,NWSA,0.00020625062456555734,-10.786562448770498,-0.1525828039299396,other
NXPI,NXPI,0.000878718665155623,3.732824725416961,0.22496487080937927,other
O,O,0.0009326363570991319,17.254427520444793,1.103672326202366,other
ODFL,ODFL,0.0006263778939054407,23.299199553403184,1.0009322448219748,other
OKE,OKE,0.0008423496332259691,20.119131515108755,1.162328475468378,other
OMC,OMC,0.000399410372286945,1.9306439998967972,0.052886983310758855,other
ON,ON,0.0004259764191914604,22.96296346132305,0.6708736744173275,other
ORCL,ORCL,0.006462349244458944,-24.137023425771698,-10.69797044422131,oracle
ORLY,ORLY,0.0012085236247555468,4.372376287090907,0.3624097990099435,other
OTIS,OTIS,0.0005463077541606823,4.985911724346637,0.18681390849457136,other
OXY,OXY,0.000775510166987976,22.3218472063464,1.1872573962304618,other
PANW,PANW,0.0018245504567959946,-17.09873390413359,-2.1396714342555456,other
PAYC,PAYC,9.553465415514388e-05,-24.809710677728557,-0.16255857829813894,other
PAYX,PAYX,0.00047862186428469,-18.302852854686048,-0.6008119736692534,other
PCAR,PCAR,0.0010122242278605051,14.028650303358003,0.9739123532475511,other
PCG,PCG,0.0006162602713070949,13.491085636551503,0.5702145918448468,other
PEG,PEG,0.000652538244705504,6.303251625614981,0.2820966129793761,other
PEP,PEP,0.003463525832580974,17.288971305686985,4.106906745718961,other
PFE,PFE,0.002322795757886662,8.64053850582347,1.3765091134056813,other
PFG,PFG,0.0003163755501712582,6.061281905536453,0.13152086408240235,other
PG,PG,0.005704725001525548,14.198146754066787,5.555122388776886,other
PGR,PGR,0.0018155836701640666,-3.8398025651339984,-0.47813707369675706,other
PH,PH,0.0019275430895540132,12.71331374928426,1.6806996794151612,other
PHM,PHM,0.00040197237553639295,15.600071071843757,0.43008078750051143,other
